articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5ac93f63068401528a2a4a44,1041,By CAITLIN LOVINGER,article,Triple Spoonerisms,['Crossword Puzzles'],68,Games,0,2018-04-07 22:00:01,Unknown,Puggle up with Patrick Berry’s snortifying muzzle.,The New York Times,News,https://www.nytimes.com/2018/04/07/crosswords/daily-puzzle-2018-04-08.html
5ac90f6a068401528a2a495a,2672,By BENEDICT CAREY and ROBERT GEBELOFF,article,The Murky Perils of Quitting Antidepressants After Years of Use,"['Depression (Mental)', 'Drugs (Pharmaceuticals)', 'Antidepressants', 'Psychiatry and Psychiatrists', 'Addiction (Psychology)', 'Prozac (Drug)', 'Cymbalta (Drug)', 'Paxil (Drug)', 'Zoloft (Drug)', 'Eli Lilly and Company', 'Food and Drug Administration']",68,Science,1,2018-04-07 18:35:19,Unknown,"Long-term use of the medications is surging in the United States, according to an analysis by The Times. One reason: withdrawal symptoms that make it difficult to stop.",The New York Times,News,https://www.nytimes.com/2018/04/07/health/antidepressants-withdrawal-prozac-cymbalta.html
5ac90467068401528a2a4915,669,By ABE STREEP,article,A Season With the Arlee Warriors,"['Basketball', 'Suicides and Suicide Attempts', 'Native Americans', 'Arlee (Mont)', 'Interscholastic Athletics']",66,Summary,2,2018-04-07 17:48:21,Unknown,The writer Abe Streep describes his year with the Flathead Indian Reservation basketball team as they struggled with a cluster of suicides.,The New York Times,News,https://www.nytimes.com/2018/04/07/insider/basketball-suicide-flathead-reservation.html
5ac8eb03068401528a2a487e,256,By CAITLIN LOVINGER,article,Unknown,['Crossword Puzzles'],62,Games,0,2018-04-07 16:00:01,Unknown,This diagramless grid by David Steinberg is definitely a puzzle.,The New York Times,News,https://www.nytimes.com/2018/04/07/crosswords/variety-diagramless-crossword.html
5ac888a2068401528a2a46bb,399,By RONDA KAYSEN,article,Should a Landlord Refund a Fee For Amenities That Aren’t Available?,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Landlords', 'Prices (Fares, Fees and Rates)']",56,RealEstate,2,2018-04-07 09:00:07,Unknown,"After paying $750 for a roof deck and other amenities that haven’t been completed, a tenant would like the money back.",The New York Times,Question,https://www.nytimes.com/2018/04/07/realestate/should-landlord-refund-amenities-fee.html
5ac88894068401528a2a46ae,2025,By JEFF IHAZA,article,"Renegades Once, Now the Mainstream","['Skateboarding', 'Area Planning and Renewal', 'Gentrification', 'New York City', 'United States']",67,Styles,1,2018-04-07 09:00:01,Unknown,"Skate parks, once considered a menace, are booming everywhere around the world. Now we head toward the first skateboarding Olympics.",The New York Times,News,https://www.nytimes.com/2018/04/07/style/skateparks-around-the-world.html
5ac830ca068401528a2a4571,852,By ROGER COHEN,article,Risotto From Sri Lanka Is Just as Good,"['Immigration and Emigration', 'Italian Food (Cuisine)', 'League (Italian Political Party)', 'Salvini, Matteo', 'Italy', 'Lombardy (Italy)', 'Sri Lanka', 'Europe', 'Restaurants', 'Pasta']",66,OpEd,18,2018-04-07 02:45:28,Unknown,"From Italy, a different type of immigrant story.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/italy-immigration.html
5ac82625068401528a2a454c,883,By CAITLIN LOVINGER,article,Unknown,['Crossword Puzzles'],64,Games,0,2018-04-07 02:00:01,Unknown,"Mark Diehl serves us a chewy, spicy snack.",The New York Times,News,https://www.nytimes.com/2018/04/06/crosswords/daily-puzzle-2018-04-07.html
5ac80ef9068401528a2a44dc,941,By THE EDITORIAL BOARD,article,Mr. Trump’s Trade Bombast,"['Trump, Donald J', 'Customs (Tariff)', 'International Trade and World Market', 'United States Politics and Government', 'China', 'North American Free Trade Agreement', 'United States International Relations']",66,Editorial,18,2018-04-07 00:21:10,Unknown,The president’s rhetoric suggests he’s moving America toward a trade war with China. But what will he actually do?,The New York Times,Editorial,https://www.nytimes.com/2018/04/06/opinion/trump-trade-china.html
5ac7f65d068401528a2a4416,113,By PAUL KRUGMAN,article,Friday Night Music: Samantha Fish,[],65,OpEd,0,2018-04-06 22:36:06,Unknown,A more or less unbelievable performance,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/friday-night-music-samantha-fish.html
5ac7c791068401528a2a41f5,1540,By MOISES VELASQUEZ-MANOFF,article,The Germs That Love Diet Soda,"['Microbiology', 'Digestive Tract', 'Diet and Nutrition', 'Artificial Sweeteners', 'Food Additives', 'Nature (Journal)', 'Britton, Robert A']",68,OpEd,4,2018-04-06 19:16:30,Sunday Review,Human beings aren’t designed to eat processed foods like these.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/sunday/germs-microbes-processed-foods.html
5ac7c706068401528a2a41e7,1326,By FABRICE ROBINET,article,Something Extra With Every DVD,"['Movies', 'Duffer, Matt', 'Duffer, Ross', 'DVD (Digital Versatile Disc)', 'Colangelo, Sara']",68,Arts&Leisure,14,2018-04-06 19:14:10,Unknown,"The extras on DVDs came to be seen as studio marketing opportunities, but the quirky bonuses were also a way budding filmmakers learned their craft.",The New York Times,News,https://www.nytimes.com/2018/04/06/movies/dvd-extras.html
5ac7c2f8068401528a2a41a5,1326,By JULIE HIRSCHFELD DAVIS and LISA FRIEDMAN,article,Chief of Staff Advised a Resistant President to Fire the E.P.A.’s Chief,"['Pruitt, Scott', 'Environmental Protection Agency', 'Ethics and Official Misconduct', 'Kelly, John F (1950- )', 'Trump, Donald J', 'United States Politics and Government']",66,Washington,15,2018-04-06 18:56:54,Politics,"John F. Kelly, the White House chief of staff, wants President Trump to fire his Environmental Protection Agency administrator, but the president is resisting.",The New York Times,News,https://www.nytimes.com/2018/04/06/us/politics/trump-kelly-pruitt-fired.html
5ac7c23f068401528a2a419e,411,By EMILY BAUMGAERTNER,article,Current TB Treatment May Be Insufficient,"['Tuberculosis', 'Research', 'Uganda', 'World Health Organization', 'Clinical Infectious Diseases (Journal)']",68,Science,3,2018-04-06 18:53:49,Unknown,"Standard doses of two TB drugs were insufficient in African subjects also infected with H.I.V., a study finds. Experts say treatment guidelines should be revised.",The New York Times,News,https://www.nytimes.com/2018/04/06/health/tuberculosis-treatment-hiv.html
5ac7be58068401528a2a416f,1874,By TIM ARANGO,article,"Saudi Prince’s Tour: Murdoch, Gates, Oprah …","['Saudi Arabia', 'Mohammed bin Salman (1985- )', 'Muslims and Islam', 'United States International Relations', 'Royal Families', ""Women's Rights"", 'Human Rights and Human Rights Violations', 'Trump, Donald J']",68,Foreign,1,2018-04-06 18:37:09,Middle East,"The heir to Saudi Arabia’s throne has been on an extraordinary tour of the United States, seeking investment and trying to change perceptions of the opaque, conservative kingdom.",The New York Times,News,https://www.nytimes.com/2018/04/06/world/middleeast/saudi-prince-mohammed-bin-salman-us.html
5ac7b5c5068401528a2a40fd,1450,By JACK NICAS,article,Buying Political Ad on Facebook?  The Anonymous Need Not Apply,"['Facebook Inc', 'Political Advertising', 'Zuckerberg, Mark E', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",65,Business,1,2018-04-06 18:00:34,Unknown,"As Mark Zuckerberg, the company’s chief executive, prepares to testify before Congress, the company also said it supported the proposed Honest Ads Act.",The New York Times,News,https://www.nytimes.com/2018/04/06/business/facebook-verification-ads.html
5ac7a005068401528a2a3fea,529,By YOTAM OTTOLENGHI,article,Asparagus Has Earned Its Divine Status,"['Cooking and Cookbooks', 'Asparagus', 'Vegetables', 'Capers', 'Great Britain']",68,Dining,4,2018-04-06 16:27:47,Unknown,Asparagus has a short season and high esteem among cooks. Set off its delicate flavor with classic ingredients and bursts of tanginess.,The New York Times,News,https://www.nytimes.com/2018/04/06/dining/asparagus-recipes-ottolenghi.html
5ac799e1068401528a2a3f66,1189,By SARAH MASLIN NIR,article,"Now Early for Work, Frustrated New Yorkers Blame the Subway","['Subways', 'Transit Systems', 'Delays (Transportation)', 'Commuting', 'New York City']",68,Metro,1,2018-04-06 16:01:35,Unknown,"Subway riders have been overcompensating for delays, leading to a conundrum when the trains are on time: The subway’s been making people early.",The New York Times,News,https://www.nytimes.com/2018/04/06/nyregion/subway-late-early-new-york.html
5ac79987068401528a2a3f60,590,As told to PERRY GARFINKEL,article,"Catering to Fliers at 30,000 Feet","['Cooking and Cookbooks', 'Airlines and Airplanes', 'Restaurants', 'Food', 'Chefs', 'Culinary Institute of America', 'Deutsche Lufthansa AG', 'Careers and Professions', 'Poultry']",68,SundayBusiness,2,2018-04-06 16:00:04,Unknown,Food tastes different on a plane. An airline chef needs to take the effects of the dry cabin environment and the lower air pressure into account.,The New York Times,News,https://www.nytimes.com/2018/04/06/business/airline-chef-tastes.html
5ac79209068401528a2a3edf,2964,By ROGER COHEN,article,"Democracy, The Enemy","['Hungary', 'Orban, Viktor', 'Elections', 'Fidesz Party', 'Politics and Government', 'Refugees and Displaced Persons', 'Poland', 'Kaczynski, Jaroslaw', 'Law and Justice (Poland)', 'European Union', 'Soros, George', 'North Atlantic Treaty Organization', 'United States International Relations']",68,OpEd,1,2018-04-06 15:28:03,Sunday Review,"In Hungary and Poland, the liberal West used to be the promised land. Not anymore.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/sunday/orban-hungary-kaczynski-poland.html
5ac791c5068401528a2a3ed3,2126,By BEN RATLIFF,article,"Cecil Taylor, Bracing Pianist Who Defied Jazz Orthodoxy, Is Dead at 89","['Taylor, Cecil', 'Deaths (Obituaries)', 'Jazz', 'Classical Music']",68,Obits,8,2018-04-06 15:26:57,Unknown,"An uncompromising artist, Mr. Taylor argued against reductive definitions of what a musician of his training and background could or should do.",The New York Times,Obituary (Obit),https://www.nytimes.com/2018/04/06/obituaries/cecil-taylor-dead.html
5ac783d3068401528a2a3e3c,214,By NICHOLAS BAKALAR,article,Pregnancy: Blood Pressure and Miscarriage,"['Pregnancy and Childbirth', 'Blood Pressure', 'Miscarriages', 'Hypertension']",60,Well,4,2018-04-06 14:27:29,Family,"For each 10-point increase in pre-pregnancy diastolic blood pressure, there was a 17 percent increase in the risk of pregnancy loss.",The New York Times,News,https://www.nytimes.com/2018/04/06/well/family/high-blood-pressure-pregnancy-loss-miscarriage-hypertension.html
5ac77d68068401528a2a3df8,1461,By C. J. HUGHES,article,A Real Estate Dynasty Is Passing the Torch,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Condominiums', 'Solow, Sheldon H', 'Meier, Richard', 'Upper East Side (Manhattan, NY)']",68,RealEstate,10,2018-04-06 14:00:06,Unknown,The next generation of a New York real estate family steps up to play a much bigger role in an apartment tower on the east side.,The New York Times,News,https://www.nytimes.com/2018/04/06/realestate/a-real-estate-dynasty-passes-the-torch.html
5ac776cd068401528a2a3d97,680,By NEIL IRWIN,article,Disappointing  Jobs Report Takes Shine Off Economy,"['United States Economy', 'Labor and Jobs', 'Unemployment']",68,Upshot,1,2018-04-06 13:31:53,Unknown,"The basic story of a strong labor market remains intact, but a disappointing report is a sign that the U.S. is not in some extraordinary boom.",The New York Times,News,https://www.nytimes.com/2018/04/06/upshot/the-march-jobs-numbers-show-the-economy-is-sound-but-far-from-invincible.html
5ac770b8068401528a2a3d48,1642,By LAURIE GOODSTEIN,article,Alarms Raised On Nominees’ Views on Islam,"['Pompeo, Mike', 'Bolton, John R', 'Muslim Americans', 'Discrimination', 'Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Gaffney, Frank J Jr']",68,National,1,2018-04-06 13:05:56,Unknown,"Mike Pompeo is President Trump’s pick to be the next secretary of state, and John R. Bolton is the choice for national security adviser. Civil rights groups are concerned.",The New York Times,News,https://www.nytimes.com/2018/04/06/us/pompeo-bolton-muslims.html
5acb3752068401528a2a5403,906,By LINDSAY TALBOT,article,Back to the Early ’80s With Michael Kors,"['Fashion and Apparel', 'Nineteen Hundred Eighties', 'Kors, Michael', 'New York City']",61,TStyle,0,2018-04-09 09:50:08,Unknown,"The celebrated designer first made his name four decades ago, in Manhattan. Here, he shares some of his many inspirations.",The New York Times,News,https://www.nytimes.com/2018/04/09/t-magazine/michael-kors-80s-photos-inspiration.html
5acb3623068401528a2a53f1,963,By JOHN R. BROOKS,article,Don’t Let the G.O.P. Dismantle Obama’s Student Loan Reforms,"['Student Loans', 'Pell Grants', 'Education Department (US)', 'Republican Party', 'Obama, Barack']",68,OpEd,0,2018-04-09 09:45:05,Unknown,"Income-driven repayment is one of the government’s least well-known, most progressive programs.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/09/opinion/student-loan-reform-prosper-act.html
5ac76f57068401528a2a3d24,1064,By RONDA KAYSEN,article,"Hate-Watching HGTV, Just Like Me","['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Television', 'HGTV']",66,RealEstate,10,2018-04-06 13:00:05,Unknown,"In a time of political uncertainty, turmoil and real-life cliffhangers, home improvement shows offer soothing, escapist optimism.",The New York Times,News,https://www.nytimes.com/2018/04/06/realestate/who-doesnt-love-to-hate-watch-hgtv.html
5ac76e27068401528a2a3d05,1109,By ADAM NAGOURNEY,article,Unknown,[],68,National,0,2018-04-06 12:54:59,Unknown,"Friday: California vs. Trump, the Stephon Clark shooting, the Good Witch house is for sale, and a Brown birthday.",The New York Times,briefing,https://www.nytimes.com/2018/04/06/us/california-today-antonio-villaraigosa.html
5ac768b1068401528a2a3c9a,1204,By GARDINER HARRIS,article,U.S. Puts New Sanctions On Putin’s Inner Circle,"['Russia', 'Embargoes and Sanctions', 'Putin, Vladimir V', 'Trump, Donald J', 'United States International Relations', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Diplomatic Service, Embassies and Consulates']",68,Washington,6,2018-04-06 12:31:43,Politics,"The Trump administration, carrying out sanctions pressed by Congress for election interference, announced new penalties against Russia’s richest men.",The New York Times,News,https://www.nytimes.com/2018/04/06/us/politics/trump-sanctions-russia-putin-oligarchs.html
5ac76450068401528a2a3c6a,1313,By ANA SWANSON and EILEEN SULLIVAN,article,Unknown,"['International Trade and World Market', 'Politics and Government', 'United States Politics and Government', 'Customs (Tariff)', 'Trump, Donald J']",68,Washington,0,2018-04-06 12:13:02,Politics,"President Trump launched into a new defense of his pugnacious trade policies on Friday, pointing to the falling price of aluminum to deny harm to consumers.",The New York Times,News,https://www.nytimes.com/2018/04/06/us/politics/trump-trade-policies.html
5ac74efb068401528a2a3b70,423,By MICHAEL BARBARO,article,Unknown,"['News and News Media', 'Sinclair Broadcast Group Inc', 'Rumors and Misinformation', 'Television']",68,Podcasts,0,2018-04-06 10:42:01,The Daily,Anchors on local stations owned by Sinclair Broadcast Group were forced to read identical scripts warning about media bias.,The New York Times,briefing,https://www.nytimes.com/2018/04/06/podcasts/the-daily/sinclair-news-anchors.html
5ac74530068401528a2a3b06,320,"By RICHARD KLASCO, M.D",article,Unknown,"['Coughs', 'Pain-Relieving Drugs', 'Codeine', 'Colds']",68,Well,4,2018-04-06 10:00:13,Live,"Stay hydrated, use a humidifier and be patient. Honey may be as effective as over-the-counter remedies.",The New York Times,News,https://www.nytimes.com/2018/04/06/well/live/cold-cough-treatment-codeine-honey-remedy.html
5ac74527068401528a2a3b02,953,By GINIA BELLAFANTE,article,The Gendered Politics of New York’s Emasculator in Chief,"['Public and Subsidized Housing', 'Politics and Government', 'Elections, Governors', 'Housing Authority (NYC)', 'Cuomo, Andrew M', 'de Blasio, Bill', 'Nixon, Cynthia', 'New York State']",68,Metropolitan,6,2018-04-06 10:00:05,Unknown,"The governor has been touting his feminist credentials on social media, while simultaneously battering Bill de Blasio on the decay of the city’s public housing.",The New York Times,News,https://www.nytimes.com/2018/04/06/nyregion/the-gendered-politics-of-andrew-cuomo-emasculator-in-chief.html
5ac74527068401528a2a3b01,1461,By JONATHAN WOLFE,article,Unknown,['New York City'],68,Metro,0,2018-04-06 10:00:04,Unknown,"Friday: How the city measures snow, weekend events, and National Tartan Day.",The New York Times,briefing,https://www.nytimes.com/2018/04/06/nyregion/new-york-today-snow-spotters.html
5ac74523068401528a2a3afd,1174,By NICK BHASIN,article,We Were Ready to Give Up on a Second Baby Until a ‘Miracle’ Arrived,"['Miscarriages', 'Pregnancy and Childbirth', 'Parenting', 'Children and Childhood', 'Families and Family Life']",67,Well,0,2018-04-06 10:00:01,Family,My wife had five miscarriages in two years. How long were we supposed to keep this up?,The New York Times,News,https://www.nytimes.com/2018/04/06/well/family/when-do-you-stop-trying-to-have-a-child.html
5ac73e20068401528a2a3a77,862,By NEAL GABLER,article,‘Chappaquiddick’ Is Bad History,"['Movies', 'Chappaquiddick (Movie)', 'Kennedy Family', 'Kennedy, Edward M', 'Kopechne, Mary Jo', ""Martha's Vineyard (Mass)""]",68,OpEd,19,2018-04-06 09:30:05,Unknown,"Instead of excavating Ted Kennedy for larger artistic aims, the movie eviscerates him for narrow voyeuristic ones.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/chappaquiddick-ted-kennedy-distortortion.html
5ac73e20068401528a2a3a76,1022,By MICHELLE GOLDBERG,article,The Conspiracy Theory That Says Trump Is a Genius,"['Trump, Donald J', 'United States Politics and Government', 'Rumors and Misinformation', 'Social Media', 'Fringe Groups and Movements', 'Barr, Roseanne']",66,OpEd,0,2018-04-06 09:30:05,Unknown,QAnon reveals unspoken anxieties about this presidency.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/qanon-trump-conspiracy-theory.html
5ac73e1c068401528a2a3a75,1205,By MADELEINE ALBRIGHT,article,Fascism on The March,"['Trump, Donald J', 'United States International Relations', 'United States Politics and Government', 'Human Rights and Human Rights Violations']",68,OpEd,1,2018-04-06 09:30:01,Sunday Review,Fascism poses a more serious threat now than at any time since the end of World War II.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/06/opinion/sunday/trump-fascism-madeleine-albright.html
5ac6a58e068401528a2a358a,836,By DAVID BROOKS,article,The New Power Structure,"['Fringe Groups and Movements', 'Social Conditions and Trends', 'Timms, Henry', 'Heimans, Jeremy', 'New Power: How Businesses Thrive, Movements Begin, and Ideas Catch Fire in Our Highly Connected World (Book)', 'Books and Literature']",68,OpEd,23,2018-04-05 22:39:08,Unknown,New organizations are forming and succeeding in an age of distrust.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/the-new-power-structure.html
5ac69c63068401528a2a34e5,169,By KEDIN KILGORE,article,Blast From the Past,"['Prices (Fares, Fees and Rates)', 'New York City']",0,Metro,17,2018-04-05 22:00:01,Unknown,A copy of Guitar Player magazine from December 1974 arrives in the mail.,The New York Times,News,https://www.nytimes.com/2018/04/05/nyregion/metropolitan-diary-blast-from-the-past.html
5ac69188068401528a2a343b,807,By JULIE HIRSCHFELD DAVIS,article,Trump Denies Knowledge Of Payment To Porn Star,"['Trump, Donald J', 'Clifford, Stephanie (1979- )', 'Adultery', 'Cohen, Michael D (1966- )', 'United States Politics and Government', 'Suits and Litigation (Civil)']",68,Washington,15,2018-04-05 21:13:41,Politics,"In his first public remarks on the matter, President Trump told reporters that he knew nothing about the $130,000 paid to Stormy Daniels, remarks that could complicate his legal battle against her.",The New York Times,News,https://www.nytimes.com/2018/04/05/us/politics/trump-stormy-daniels-hush-money.html
5ac68f42068401528a2a3406,863,By PAUL KRUGMAN,article,The Art  Of the Flail,"['Stocks and Bonds', 'Trump, Donald J', 'China', 'International Trade and World Market', 'United States Politics and Government', 'United States International Relations']",68,OpEd,23,2018-04-05 21:03:57,Unknown,"On trade, Trump doesn’t know what he wants, except what he can’t get.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/stock-markets-trade-trump.html
5ac689ae068401528a2a33a1,2777,"By ERIC LIPTON, KENNETH P. VOGEL and LISA FRIEDMAN",article,Officials at E.P.A. Raised Concerns And Were Ousted,"['Environmental Protection Agency', 'Pruitt, Scott', 'Chmielewski, Kevin', 'Allen, Reginald E', 'Weese, Eric', 'Reeder, John E', 'Martin, John C', 'Jackson, Ryan T', 'Ethics and Official Misconduct', 'Trump, Donald J', 'United States Politics and Government']",68,Investigative,1,2018-04-05 20:40:11,Unknown,"At least five agency officials were reassigned or demoted, or requested new jobs after raising concerns about the administrator’s security demands and spending.",The New York Times,News,https://www.nytimes.com/2018/04/05/business/epa-officials-questioned-scott-pruitt.html
5ac68747068401528a2a3381,1133,By JULIE HIRSCHFELD DAVIS,article,"Trump, Off Script, Blasts Democrats on Immigration","['Trump, Donald J', 'United States Politics and Government', 'Immigration and Emigration', 'Illegal Immigration', 'Tax Cuts and Jobs Act (2017)']",67,Washington,16,2018-04-05 20:29:57,Politics,"In West Virginia, President Trump continued his tirade against the United States’ immigration laws and accused Democrats of embracing dangerous policies to win votes.",The New York Times,News,https://www.nytimes.com/2018/04/05/us/politics/trump-democrats-immigration-votes.html
5ac68735068401528a2a337f,225,By FLORENCE FABRICANT,article,Restaurateur Stephen Starr Teams With Keith McNally to Reopen Pastis,"['McNally, Keith', 'Starr, Stephen', 'Pastis (Manhattan, NY, Restaurant)', 'Restaurants']",68,Dining,0,2018-04-05 20:29:38,Unknown,"Starr Restaurants, already has a major footprint in New York, with several ventures like Le Coucou and Upland.",The New York Times,News,https://www.nytimes.com/2018/04/05/dining/stephen-starr-keith-mcnally-pastis.html
5ac678d3068401528a2a32ca,1008,By AMY ALEXANDER,article,The Limits Of a Liberal Nirvana,"['Clark, Stephon (1995-2018)', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Sacramento County (Calif)', 'California', 'Discrimination', 'Minorities', 'Income Inequality']",68,OpEd,2,2018-04-05 19:28:17,Sunday Review,His shooting death is a reminder that California’s liberal reputation collides with the experiences of its black residents.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/sunday/stephon-clark-california-police-racism.html
5ac67616068401528a2a3297,1340,By BRUCE HANDY,article,Sometimes a Broken Glass Is Just a Broken Glass,"['Movies', 'Dullea, Keir', 'Kubrick, Stanley', '2001: A Space Odyssey (Movie)']",68,OpEd,0,2018-04-05 19:16:36,Unknown,I thought I’d figured out a key riddle in “2001: A Space Odyssey.” The actor who played the scene wasn’t so sure.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/2001-a-space-odyssey-broken-glass.html
5ac668dd068401528a2a3228,727,By JON CARAMANICA,article,"In a Big Room, but Protecting the Small Moments","['Pop and Rock Music', 'Lorde', 'Melodrama (Album)']",68,Weekend,4,2018-04-05 18:20:11,Music,The “Melodrama” tour brings the singer’s scarred and ecstatic songs into arenas reserved for polished pop. But she doesn’t leave her complexities behind.,The New York Times,Review,https://www.nytimes.com/2018/04/05/arts/music/lorde-melodrama-tour-live-review.html
5ac6668c068401528a2a3203,1128,By RONI CARYN RABIN,article,Painfully Sick From Marijuana,"['Marijuana', 'Emergency Medical Treatment', 'Hospitals', 'Nausea', 'Anxiety and Stress', 'Pain']",68,Well,4,2018-04-05 18:10:18,Unknown,"Emergency room doctors are seeing a growing caseload of nausea and vomiting in marijuana users whose only relief is a long, hot shower.",The New York Times,News,https://www.nytimes.com/2018/04/05/well/a-perplexing-marijuana-side-effect-relieved-by-hot-showers.html
5ac64e68068401528a2a3103,581,By THOMAS GIBBONS-NEFF,article,"U.S. Forces in Syria: Building More Outposts, Pulling Up Lawn Chairs","['United States Defense and Military Forces', 'Islamic State in Iraq and Syria (ISIS)', 'Syria', 'United States Special Operations Command', 'Manbij (Syria)', 'Trump, Donald J']",68,Magazine,0,2018-04-05 16:27:17,Unknown,"While Washington figures out its stance on Syria, American forces on the ground are building up their front-line positions.",The New York Times,News,https://www.nytimes.com/2018/04/05/magazine/syria-us-forces-manbij.html
5ac64d5b068401528a2a30e2,674,By MANOHLA DARGIS,article,Someone’s Prom Plans Don’t Include Sex,"['Movies', 'Blockers (Movie)', 'Cannon, Kay (1974- )', 'Mann, Leslie', 'Cena, John', 'Barinholtz, Ike (1977)']",68,Weekend,8,2018-04-05 16:22:48,Unknown,The laughs run hot and (mostly) cold in this comedy about three daughters who set out to lose their virginity and whose parents try to stop them.,The New York Times,Review,https://www.nytimes.com/2018/04/05/movies/blockers-review.html
5ac64d11068401528a2a30d8,1413,By JENNIFER STEINHAUER,article,Tight Labor Market Squeezes Restaurants,"['Labor and Jobs', 'Restaurants', 'Shortages', 'Chefs', 'Ex-Convicts', 'Hiring and Promotion', 'Wages and Salaries', 'Meyer, Danny', 'Batali, Mario', 'Taco Bamba Taqueria']",68,Dining,1,2018-04-05 16:21:34,Unknown,"As Americans increasingly eat out, owners are scrambling to find employees wherever they can.",The New York Times,News,https://www.nytimes.com/2018/04/05/dining/labor-shortage-restaurants-employment.html
5ac64acc068401528a2a30ba,1447,By CORAL DAVENPORT and LISA FRIEDMAN,article,Growing Crisis Threatens E.P.A. Chief as Top Aides Eye the Exits,"['United States Politics and Government', 'Ethics and Official Misconduct', 'Environmental Protection Agency', 'Dravis, Samantha', 'Jackson, Ryan T', 'Pruitt, Scott', 'Trump, Donald J']",68,Washington,15,2018-04-05 16:12:48,Unknown,"A star in President Trump's campaign to roll back regulations, he now faces a swirl of ethics questions and may be losing the confidence of the White House.",The New York Times,News,https://www.nytimes.com/2018/04/05/climate/epa-chief-scott-pruitt-pressure.html
5ac649d6068401528a2a30a8,1145,By STEVEN LEE MYERS,article,Why China Is Confident It Can Beat Trump in a Trade War,"['United States International Relations', 'International Trade and World Market', 'Protectionism (Trade)', 'Customs (Tariff)', 'Communist Party of China', 'World Trade Organization', 'Xi Jinping', 'Trump, Donald J', 'China', 'United States', 'Economic Conditions and Trends']",68,Foreign,8,2018-04-05 16:07:46,Asia Pacific,"Beijing has a strong grip on banks, the news media and politics, and it seems willing to take advantage of vulnerabilities in the American political system.",The New York Times,News,https://www.nytimes.com/2018/04/05/world/asia/china-trade-war-trump-tariffs.html
5ac64803068401528a2a308d,1563,By THE LEARNING NETWORK,article,Unknown,[],66,Learning,0,2018-04-05 16:00:01,Unknown,"Look closely at these graphs, and join the moderated conversation about what you and other students see.",The New York Times,News,https://www.nytimes.com/2018/04/05/learning/whats-going-on-in-this-graph-april-10-2018.html
5ac62a79068401528a2a2f11,1223,By VANESSA FRIEDMAN,article,Buzz Cuts: The Politics of (No) Hair,"['Hair', 'Women and Girls', 'Parkland, Fla, Shooting (2018)', 'Gonzalez, Emma', 'McGowan, Rose']",68,Styles,4,2018-04-05 13:53:57,Unknown,"Emma González and Rose McGowan, ‘Black Panther’ and ‘Billions’ — shaved heads make a statement, intentional or not.",The New York Times,News,https://www.nytimes.com/2018/04/05/fashion/buzzed-politics-of-hair-emma-gonzalez-rosemcgowan.html
5ac61f00068401528a2a2e96,2196,By ADAM LIPTAK,article,"In One Battle After Another, It’s Trump v. California","['Trump, Donald J', 'Federal-State Relations (US)', 'California', 'Suits and Litigation (Civil)', 'Sessions, Jefferson B III', 'Becerra, Xavier', 'Constitution (US)', 'Deferred Action for Childhood Arrivals', 'Justice Department', 'State Legislatures']",67,National,18,2018-04-05 13:05:00,Politics,"With 29 suits filed, the federal government and California are engaged in “bloody combat” over issues like immigration, the environment and the census.",The New York Times,News,https://www.nytimes.com/2018/04/05/us/politics/trump-california-lawsuits.html
5ac61dd6068401528a2a2e6e,97,Reported by MARCELLE SUSSMAN FISCHLER and LISA PREVOST,article,Unknown,"['Real Estate and Housing (Residential)', 'Muttontown (NY)', 'Danbury (Conn)']",68,RealEstate,0,2018-04-05 13:00:04,Unknown,"This week’s properties include a renovated five-bedroom in Muttontown, N.Y., and a four-bedroom in Danbury, Conn.",The New York Times,News,https://www.nytimes.com/2018/04/05/realestate/homes-for-sale-in-new-york-and-connecticut.html
